transaction_id,sender_account,receiver_account,amount,timestamp,device_id
TXN-02764,ACC-R0003,ACC-R0004,731.81,2026-02-16 03:38:40,DEV-7f3a9c
TXN-02765,ACC-R0007,ACC-R0005,680.44,2026-02-16 03:41:00,DEV-2b8e1d
TXN-02766,ACC-R0001,ACC-R0002,512.4,2026-02-16 03:42:14,DEV-7f3a9c
TXN-02767,ACC-R0002,ACC-R0003,490.74,2026-02-16 03:45:50,DEV-7f3a9c
TXN-02768,ACC-N0033,ACC-D0014,1816.87,2026-02-16 03:50:03,DEV-df11e
TXN-02769,ACC-R0001,ACC-R0002,451.21,2026-02-16 03:52:00,DEV-7f3a9c
TXN-02770,ACC-R0005,ACC-R0006,588.34,2026-02-16 04:04:09,DEV-7f3a9c
TXN-02771,ACC-N0073,ACC-N0095,2476.22,2026-02-16 04:04:37,DEV-295bb
TXN-02772,ACC-R0001,ACC-R0002,635.25,2026-02-16 04:05:31,DEV-7f3a9c
TXN-02773,ACC-R0005,ACC-R0006,605.19,2026-02-16 04:07:21,DEV-7f3a9c
TXN-02774,ACC-N0152,ACC-N0202,1158.59,2026-02-16 04:12:03,DEV-e6b42
TXN-02775,ACC-N0192,ACC-N0230,903.2,2026-02-16 04:21:14,DEV-7822d
TXN-02776,ACC-N0207,ACC-N0261,1979.96,2026-02-16 04:27:59,DEV-508f6
TXN-02777,ACC-N0028,ACC-N0145,1191.35,2026-02-16 06:01:33,DEV-70777
TXN-02778,ACC-N0151,ACC-N0040,2042.17,2026-02-16 06:02:13,DEV-e6b42
TXN-02779,ACC-N0268,ACC-N0034,1881.4,2026-02-16 06:12:40,DEV-20a1b
TXN-02780,ACC-N0022,ACC-N0271,1722.94,2026-02-16 06:53:09,DEV-627f5
TXN-02781,ACC-N0006,ACC-N0035,2625.96,2026-02-16 08:02:41,DEV-78027
TXN-02782,ACC-N0269,ACC-D0008,2263.53,2026-02-16 08:06:23,DEV-e6b42
TXN-02783,ACC-N0045,ACC-N0170,3393.19,2026-02-16 08:15:11,DEV-c034d
TXN-02784,ACC-N0229,ACC-N0146,4048.38,2026-02-16 08:53:51,DEV-4f423
TXN-02785,ACC-N0152,ACC-N0061,3229.48,2026-02-16 10:24:04,DEV-a60a3
TXN-02786,ACC-N0003,ACC-N0056,1279.96,2026-02-16 10:27:17,DEV-627f5
TXN-02787,ACC-N0229,ACC-N0036,1210.21,2026-02-16 10:29:14,DEV-8bfe9
TXN-02788,ACC-N0247,ACC-D0006,3170.76,2026-02-16 10:32:12,DEV-db20d
TXN-02789,ACC-N0232,ACC-N0156,3689.85,2026-02-16 10:52:38,DEV-bcfbf
TXN-02790,ACC-N0001,ACC-N0195,1858.18,2026-02-16 11:05:11,DEV-41496
TXN-02791,ACC-N0035,ACC-N0173,1928.25,2026-02-16 11:19:34,DEV-5c21a
TXN-02792,ACC-N0271,ACC-N0201,27.28,2026-02-16 12:14:39,DEV-bb263
TXN-02793,ACC-N0203,ACC-N0198,3385.83,2026-02-16 12:24:24,DEV-de51c
TXN-02794,ACC-N0078,ACC-N0026,4701.21,2026-02-16 12:39:33,DEV-8de15
TXN-02795,ACC-N0150,ACC-N0089,451.98,2026-02-16 12:47:05,DEV-efe1a
TXN-02796,ACC-N0239,ACC-N0050,1456.01,2026-02-16 13:31:32,DEV-b45a0
TXN-02797,ACC-N0073,ACC-N0123,1030.26,2026-02-16 13:39:52,DEV-3f8a7
TXN-02798,ACC-N0105,ACC-N0254,1300.7,2026-02-16 13:41:45,DEV-51efc
TXN-02799,ACC-N0006,ACC-R0001,3793.88,2026-02-16 13:48:12,DEV-8c7cb
TXN-02800,ACC-N0232,ACC-N0022,111.8,2026-02-16 14:58:49,DEV-32947
TXN-02801,ACC-N0223,ACC-N0235,899.67,2026-02-16 15:13:50,DEV-4b55d
TXN-02802,ACC-N0070,ACC-N0058,4148.75,2026-02-16 16:04:20,DEV-b287e
TXN-02803,ACC-N0195,ACC-N0182,3503.79,2026-02-16 17:20:18,DEV-7db22
TXN-02804,ACC-N0005,ACC-N0231,1566.69,2026-02-16 18:30:30,DEV-adcc6
TXN-02805,ACC-N0102,ACC-N0156,3901.89,2026-02-16 18:37:39,DEV-4f423
TXN-02806,ACC-N0142,ACC-N0241,4550.01,2026-02-16 18:55:13,DEV-a0c96
TXN-02807,ACC-N0199,ACC-N0225,3509.56,2026-02-16 19:09:15,DEV-8617d
TXN-02808,ACC-N0105,ACC-N0205,2734.72,2026-02-16 19:14:09,DEV-51efc
TXN-02809,ACC-D0004,ACC-N0127,500.0,2026-02-16 20:29:38,DEV-200ac
TXN-02810,ACC-N0016,ACC-N0082,1715.18,2026-02-17 00:09:23,DEV-c14f6
TXN-02811,ACC-N0119,ACC-N0005,2115.8,2026-02-17 00:28:03,DEV-35bd4
TXN-02812,ACC-N0194,ACC-N0070,330.19,2026-02-17 00:29:39,DEV-9ada5
TXN-02813,ACC-R0009,ACC-R0007,550.57,2026-02-17 02:05:59,DEV-2b8e1d
TXN-02814,ACC-R0008,ACC-R0009,484.79,2026-02-17 02:06:16,DEV-2b8e1d
TXN-02815,ACC-R0009,ACC-R0007,497.77,2026-02-17 02:07:39,DEV-2b8e1d
TXN-02816,ACC-N0112,ACC-N0178,3141.46,2026-02-17 02:07:44,DEV-a1b03
TXN-02817,ACC-N0061,ACC-N0216,3413.82,2026-02-17 02:14:24,DEV-28ce0
TXN-02818,ACC-R0001,ACC-R0002,630.99,2026-02-17 02:20:14,DEV-7f3a9c
TXN-02819,ACC-R0007,ACC-R0008,593.9,2026-02-17 02:24:26,DEV-2b8e1d
TXN-02820,ACC-R0005,ACC-R0006,421.85,2026-02-17 02:26:05,DEV-7f3a9c
TXN-02821,ACC-N0165,ACC-N0015,2318.82,2026-02-17 02:26:49,DEV-3bd3b
TXN-02822,ACC-R0004,ACC-R0005,451.29,2026-02-17 02:31:57,DEV-7f3a9c
TXN-02823,ACC-R0002,ACC-R0003,806.78,2026-02-17 02:32:51,DEV-7f3a9c
TXN-02824,ACC-R0002,ACC-R0003,443.34,2026-02-17 02:36:32,DEV-7f3a9c
TXN-02825,ACC-R0002,ACC-R0003,482.06,2026-02-17 02:37:46,DEV-7f3a9c
TXN-02826,ACC-R0001,ACC-R0002,434.21,2026-02-17 02:43:54,DEV-7f3a9c
TXN-02827,ACC-R0003,ACC-R0004,557.26,2026-02-17 02:45:27,DEV-7f3a9c
TXN-02828,ACC-R0004,ACC-R0005,490.42,2026-02-17 02:55:06,DEV-7f3a9c
TXN-02829,ACC-R0004,ACC-R0001,832.46,2026-02-17 02:56:04,DEV-7f3a9c
TXN-02830,ACC-R0006,ACC-R0003,473.67,2026-02-17 02:58:09,DEV-7f3a9c
TXN-02831,ACC-R0003,ACC-R0004,783.15,2026-02-17 02:58:38,DEV-7f3a9c
TXN-02832,ACC-R0006,ACC-R0003,499.85,2026-02-17 03:00:54,DEV-7f3a9c
TXN-02833,ACC-R0003,ACC-R0004,501.78,2026-02-17 03:03:02,DEV-7f3a9c
TXN-02834,ACC-R0005,ACC-R0006,540.89,2026-02-17 03:08:54,DEV-7f3a9c
TXN-02835,ACC-R0004,ACC-R0001,619.06,2026-02-17 03:15:51,DEV-7f3a9c
TXN-02836,ACC-N0020,ACC-N0052,4155.66,2026-02-17 03:18:15,DEV-d3c84
TXN-02837,ACC-R0006,ACC-R0003,542.46,2026-02-17 03:25:07,DEV-7f3a9c
TXN-02838,ACC-R0007,ACC-R0005,496.13,2026-02-17 03:28:43,DEV-2b8e1d
TXN-02839,ACC-R0007,ACC-R0005,680.24,2026-02-17 03:30:15,DEV-2b8e1d
TXN-02840,ACC-R0006,ACC-R0007,745.12,2026-02-17 03:32:03,DEV-7f3a9c
TXN-02841,ACC-R0008,ACC-R0009,580.56,2026-02-17 03:32:04,DEV-2b8e1d
TXN-02842,ACC-R0005,ACC-R0006,878.34,2026-02-17 03:35:03,DEV-7f3a9c
TXN-02843,ACC-R0004,ACC-R0005,497.01,2026-02-17 03:37:58,DEV-7f3a9c
TXN-02844,ACC-R0005,ACC-R0006,870.74,2026-02-17 03:40:22,DEV-7f3a9c
TXN-02845,ACC-R0001,ACC-R0002,605.82,2026-02-17 03:44:19,DEV-7f3a9c
TXN-02846,ACC-R0007,ACC-R0008,537.98,2026-02-17 03:45:17,DEV-2b8e1d
TXN-02847,ACC-R0002,ACC-R0003,711.32,2026-02-17 03:50:03,DEV-7f3a9c
TXN-02848,ACC-R0003,ACC-R0004,720.59,2026-02-17 03:50:49,DEV-7f3a9c
TXN-02849,ACC-R0005,ACC-R0006,781.56,2026-02-17 03:51:50,DEV-7f3a9c
TXN-02850,ACC-R0006,ACC-R0007,737.93,2026-02-17 03:54:06,DEV-7f3a9c
TXN-02851,ACC-R0001,ACC-R0002,859.95,2026-02-17 04:01:14,DEV-7f3a9c
TXN-02852,ACC-N0265,ACC-N0114,2031.86,2026-02-17 04:09:18,DEV-627f5
TXN-02853,ACC-R0003,ACC-R0004,554.73,2026-02-17 04:10:29,DEV-7f3a9c
TXN-02854,ACC-N0070,ACC-N0127,2906.02,2026-02-17 04:50:01,DEV-798df
TXN-02855,ACC-N0184,ACC-N0244,4149.42,2026-02-17 04:56:40,DEV-916af
TXN-02856,ACC-N0010,ACC-N0035,818.36,2026-02-17 05:49:49,DEV-5fa18
TXN-02857,ACC-N0134,ACC-N0260,1464.18,2026-02-17 06:16:28,DEV-cbf40
TXN-02858,ACC-N0024,ACC-N0129,4688.73,2026-02-17 07:34:49,DEV-b87da
TXN-02859,ACC-N0084,ACC-N0104,3981.23,2026-02-17 08:07:59,DEV-2a385
TXN-02860,ACC-N0123,ACC-N0007,1384.54,2026-02-17 08:38:00,DEV-55b6b
TXN-02861,ACC-N0213,ACC-N0034,3095.26,2026-02-17 09:00:13,DEV-be4fa
TXN-02862,ACC-N0258,ACC-N0248,1133.25,2026-02-17 09:26:16,DEV-67233
TXN-02863,ACC-N0177,ACC-D0001,3837.01,2026-02-17 09:26:52,DEV-67233
TXN-02864,ACC-N0052,ACC-D0002,4723.03,2026-02-17 11:23:22,DEV-daab3
TXN-02865,ACC-N0106,ACC-N0115,510.95,2026-02-17 11:30:40,DEV-cb234
TXN-02866,ACC-N0113,ACC-N0219,1316.63,2026-02-17 11:50:05,DEV-a0c96
TXN-02867,ACC-N0204,ACC-N0215,4639.14,2026-02-17 13:00:44,DEV-6836a
TXN-02868,ACC-N0055,ACC-N0197,39.18,2026-02-17 13:25:37,DEV-c1b28
TXN-02869,ACC-N0114,ACC-N0110,2668.19,2026-02-17 13:57:09,DEV-1a414
TXN-02870,ACC-N0063,ACC-N0265,4958.09,2026-02-17 15:24:34,DEV-638cd
TXN-02871,ACC-N0260,ACC-N0217,532.99,2026-02-17 15:31:43,DEV-c034d
TXN-02872,ACC-N0099,ACC-D0004,2594.79,2026-02-17 16:47:53,DEV-5cc2a
TXN-02873,ACC-N0204,ACC-N0119,1430.68,2026-02-17 17:27:05,DEV-7ea91
TXN-02874,ACC-N0249,ACC-N0043,48.46,2026-02-17 17:32:01,DEV-273e2
TXN-02875,ACC-N0132,ACC-R0009,4894.02,2026-02-17 19:51:44,DEV-ac375
TXN-02876,ACC-N0126,ACC-N0240,4919.31,2026-02-17 20:53:18,DEV-daab3
TXN-02877,ACC-N0012,ACC-N0017,2232.84,2026-02-17 22:02:55,DEV-a1b03
TXN-02878,ACC-N0213,ACC-N0204,1404.9,2026-02-17 23:07:20,DEV-4439b
TXN-02879,ACC-N0266,ACC-N0066,1166.68,2026-02-17 23:21:29,DEV-f3601
TXN-02880,ACC-N0008,ACC-N0146,2241.94,2026-02-17 23:27:47,DEV-74fe1
TXN-02881,ACC-N0156,ACC-N0238,3970.68,2026-02-17 23:38:26,DEV-6f84a
TXN-02882,ACC-N0271,ACC-N0093,2794.57,2026-02-18 01:18:08,DEV-9c09b
TXN-02883,ACC-N0024,ACC-N0040,2297.68,2026-02-18 01:49:57,DEV-4b510
TXN-02884,ACC-N0208,ACC-N0044,1660.93,2026-02-18 01:51:01,DEV-40378
TXN-02885,ACC-R0005,ACC-R0006,402.63,2026-02-18 02:03:55,DEV-7f3a9c
TXN-02886,ACC-R0002,ACC-R0003,469.92,2026-02-18 02:10:02,DEV-7f3a9c
TXN-02887,ACC-R0001,ACC-R0002,704.44,2026-02-18 02:12:45,DEV-7f3a9c
TXN-02888,ACC-R0002,ACC-R0003,406.84,2026-02-18 02:13:48,DEV-7f3a9c
TXN-02889,ACC-R0007,ACC-R0005,707.84,2026-02-18 02:20:04,DEV-2b8e1d
TXN-02890,ACC-R0004,ACC-R0005,598.23,2026-02-18 02:21:50,DEV-7f3a9c
TXN-02891,ACC-R0003,ACC-R0004,625.56,2026-02-18 02:22:58,DEV-7f3a9c
TXN-02892,ACC-R0009,ACC-R0007,829.75,2026-02-18 02:24:37,DEV-2b8e1d
TXN-02893,ACC-R0009,ACC-R0007,716.45,2026-02-18 02:25:03,DEV-2b8e1d
TXN-02894,ACC-N0228,ACC-N0248,766.24,2026-02-18 02:28:32,DEV-d8a38
TXN-02895,ACC-N0088,ACC-N0195,2028.97,2026-02-18 02:29:31,DEV-e32fb
TXN-02896,ACC-R0006,ACC-R0007,877.3,2026-02-18 02:30:29,DEV-7f3a9c
TXN-02897,ACC-R0007,ACC-R0005,543.82,2026-02-18 02:32:21,DEV-2b8e1d
TXN-02898,ACC-R0003,ACC-R0004,856.46,2026-02-18 02:42:38,DEV-7f3a9c
TXN-02899,ACC-R0006,ACC-R0007,813.98,2026-02-18 03:02:21,DEV-7f3a9c
TXN-02900,ACC-N0040,ACC-N0253,3430.6,2026-02-18 03:07:15,DEV-a2794
TXN-02901,ACC-R0006,ACC-R0003,817.48,2026-02-18 03:11:32,DEV-7f3a9c
TXN-02902,ACC-N0116,ACC-N0051,4776.1,2026-02-18 03:11:41,DEV-db20d
TXN-02903,ACC-R0007,ACC-R0008,873.64,2026-02-18 03:12:02,DEV-2b8e1d
TXN-02904,ACC-R0001,ACC-R0002,765.0,2026-02-18 03:17:49,DEV-7f3a9c
TXN-02905,ACC-R0005,ACC-R0006,727.99,2026-02-18 03:23:42,DEV-7f3a9c
TXN-02906,ACC-R0002,ACC-R0003,413.41,2026-02-18 03:27:27,DEV-7f3a9c
TXN-02907,ACC-R0004,ACC-R0005,469.4,2026-02-18 03:37:43,DEV-7f3a9c
TXN-02908,ACC-N0022,ACC-N0254,4538.69,2026-02-18 03:39:55,DEV-30666
TXN-02909,ACC-R0004,ACC-R0001,476.99,2026-02-18 03:42:12,DEV-7f3a9c
TXN-02910,ACC-R0008,ACC-R0009,882.29,2026-02-18 03:43:37,DEV-2b8e1d
TXN-02911,ACC-R0005,ACC-R0006,587.46,2026-02-18 03:45:03,DEV-7f3a9c
TXN-02912,ACC-R0008,ACC-R0009,564.77,2026-02-18 03:49:17,DEV-2b8e1d
TXN-02913,ACC-R0005,ACC-R0006,738.31,2026-02-18 03:50:19,DEV-7f3a9c
TXN-02914,ACC-R0001,ACC-R0002,700.0,2026-02-18 03:55:28,DEV-7f3a9c
TXN-02915,ACC-R0006,ACC-R0003,819.59,2026-02-18 03:57:20,DEV-7f3a9c
TXN-02916,ACC-R0007,ACC-R0008,566.11,2026-02-18 03:58:05,DEV-2b8e1d
TXN-02917,ACC-R0003,ACC-R0004,419.15,2026-02-18 03:58:12,DEV-7f3a9c
TXN-02918,ACC-N0195,ACC-R0012,1365.9,2026-02-18 04:08:28,DEV-af056
TXN-02919,ACC-N0216,ACC-N0142,2383.26,2026-02-18 04:33:14,DEV-1f350
TXN-02920,ACC-N0203,ACC-N0256,2025.45,2026-02-18 04:34:39,DEV-5fb44
TXN-02921,ACC-N0199,ACC-R0005,3667.95,2026-02-18 05:14:08,DEV-b0f62
TXN-02922,ACC-D0004,ACC-N0127,5000.0,2026-02-18 05:58:41,DEV-423eb
TXN-02923,ACC-N0169,ACC-N0204,1041.72,2026-02-18 06:12:40,DEV-bb263
TXN-02924,ACC-N0259,ACC-N0107,4049.31,2026-02-18 06:38:52,DEV-abec9
TXN-02925,ACC-N0209,ACC-N0114,634.04,2026-02-18 07:02:08,DEV-2a969
TXN-02926,ACC-N0033,ACC-N0010,3138.04,2026-02-18 07:20:15,DEV-a5bc8
TXN-02927,ACC-N0201,ACC-N0156,1484.13,2026-02-18 08:43:51,DEV-a99cb
TXN-02928,ACC-N0255,ACC-N0229,38.7,2026-02-18 08:55:06,DEV-a637c
TXN-02929,ACC-N0244,ACC-N0103,423.99,2026-02-18 09:25:04,DEV-a5bc8
TXN-02930,ACC-N0173,ACC-N0073,950.87,2026-02-18 09:55:25,DEV-6377b
TXN-02931,ACC-N0208,ACC-N0157,741.6,2026-02-18 11:03:10,DEV-3bd3b
TXN-02932,ACC-N0004,ACC-N0145,4877.38,2026-02-18 11:09:52,DEV-389bd
TXN-02933,ACC-N0177,ACC-N0151,404.48,2026-02-18 11:17:05,DEV-a5bc8
TXN-02934,ACC-N0056,ACC-N0214,404.96,2026-02-18 11:26:52,DEV-b287e
TXN-02935,ACC-N0012,ACC-N0070,1985.53,2026-02-18 12:00:56,DEV-98906
TXN-02936,ACC-N0233,ACC-D0008,4743.18,2026-02-18 12:17:36,DEV-772e2
TXN-02937,ACC-N0019,ACC-N0263,108.77,2026-02-18 13:21:51,DEV-9ce9d
TXN-02938,ACC-N0185,ACC-D0008,1675.45,2026-02-18 14:18:41,DEV-6f7fb
TXN-02939,ACC-N0088,ACC-N0268,3675.39,2026-02-18 14:31:23,DEV-af056
TXN-02940,ACC-D0001,ACC-N0262,12324.63,2026-02-18 15:27:01,DEV-d7219
TXN-02941,ACC-N0209,ACC-N0265,369.11,2026-02-18 15:29:48,DEV-c8956
TXN-02942,ACC-N0140,ACC-N0236,603.09,2026-02-18 15:55:52,DEV-a2794
TXN-02943,ACC-N0171,ACC-N0019,4038.33,2026-02-18 16:46:50,DEV-b9588
TXN-02944,ACC-N0165,ACC-N0219,2039.83,2026-02-18 17:19:54,DEV-70777
TXN-02945,ACC-N0082,ACC-R0012,1693.68,2026-02-18 18:24:21,DEV-88915
TXN-02946,ACC-R0011,ACC-N0028,625.69,2026-02-18 18:37:06,DEV-64d0e
TXN-02947,ACC-N0119,ACC-R0004,950.97,2026-02-18 18:58:52,DEV-92161
TXN-02948,ACC-N0147,ACC-N0185,2506.05,2026-02-18 19:39:26,DEV-dc77b
TXN-02949,ACC-N0197,ACC-N0188,2698.35,2026-02-18 21:23:19,DEV-a637c
TXN-02950,ACC-N0027,ACC-N0031,1239.2,2026-02-18 21:54:52,DEV-54022
TXN-02951,ACC-N0217,ACC-N0012,1310.77,2026-02-18 22:28:35,DEV-b45a0
TXN-02952,ACC-N0120,ACC-N0133,476.43,2026-02-18 22:41:40,DEV-dd2ce
TXN-02953,ACC-N0181,ACC-N0135,4984.28,2026-02-18 22:58:25,DEV-3f8a7
TXN-02954,ACC-D0015,ACC-N0101,673.94,2026-02-18 23:08:31,DEV-70777
TXN-02955,ACC-N0082,ACC-N0168,229.09,2026-02-18 23:32:19,DEV-d3120
TXN-02956,ACC-N0101,ACC-N0254,2660.67,2026-02-18 23:43:16,DEV-6836a
TXN-02957,ACC-N0042,ACC-N0145,661.94,2026-02-19 01:31:17,DEV-b287e
TXN-02958,ACC-N0066,ACC-N0270,1702.03,2026-02-19 01:53:05,DEV-a2646
TXN-02959,ACC-R0005,ACC-R0006,852.59,2026-02-19 01:55:48,DEV-7f3a9c
TXN-02960,ACC-R0009,ACC-R0007,795.36,2026-02-19 02:04:05,DEV-2b8e1d
TXN-02961,ACC-R0003,ACC-R0004,518.82,2026-02-19 02:04:35,DEV-7f3a9c
TXN-02962,ACC-R0007,ACC-R0005,785.38,2026-02-19 02:11:51,DEV-2b8e1d
TXN-02963,ACC-R0006,ACC-R0003,687.52,2026-02-19 02:27:58,DEV-7f3a9c
TXN-02964,ACC-R0009,ACC-R0007,551.42,2026-02-19 02:39:04,DEV-2b8e1d
TXN-02965,ACC-R0007,ACC-R0005,444.73,2026-02-19 02:39:22,DEV-2b8e1d
TXN-02966,ACC-R0001,ACC-R0002,520.54,2026-02-19 02:40:42,DEV-7f3a9c
TXN-02967,ACC-R0005,ACC-R0006,818.34,2026-02-19 02:42:35,DEV-7f3a9c
TXN-02968,ACC-R0002,ACC-R0003,427.28,2026-02-19 02:43:29,DEV-7f3a9c
TXN-02969,ACC-R0008,ACC-R0009,681.93,2026-02-19 02:49:01,DEV-2b8e1d
TXN-02970,ACC-R0005,ACC-R0006,637.85,2026-02-19 02:55:30,DEV-7f3a9c
TXN-02971,ACC-R0002,ACC-R0003,888.85,2026-02-19 03:05:43,DEV-7f3a9c
TXN-02972,ACC-R0006,ACC-R0007,560.58,2026-02-19 03:05:51,DEV-7f3a9c
TXN-02973,ACC-R0007,ACC-R0008,798.84,2026-02-19 03:06:16,DEV-2b8e1d
TXN-02974,ACC-R0007,ACC-R0008,808.25,2026-02-19 03:06:23,DEV-2b8e1d
TXN-02975,ACC-R0008,ACC-R0009,797.83,2026-02-19 03:07:37,DEV-2b8e1d
TXN-02976,ACC-R0004,ACC-R0005,719.48,2026-02-19 03:10:22,DEV-7f3a9c
TXN-02977,ACC-R0006,ACC-R0007,606.65,2026-02-19 03:16:12,DEV-7f3a9c
TXN-02978,ACC-R0001,ACC-R0002,654.76,2026-02-19 03:29:12,DEV-7f3a9c
TXN-02979,ACC-R0007,ACC-R0008,588.5,2026-02-19 03:37:44,DEV-2b8e1d
TXN-02980,ACC-N0124,ACC-N0250,1702.17,2026-02-19 03:39:51,DEV-aa99e
TXN-02981,ACC-R0008,ACC-R0009,667.18,2026-02-19 03:48:43,DEV-2b8e1d
TXN-02982,ACC-R0009,ACC-R0007,675.05,2026-02-19 03:55:02,DEV-2b8e1d
TXN-02983,ACC-N0195,ACC-R0010,270.18,2026-02-19 04:07:52,DEV-41c54
TXN-02984,ACC-N0193,ACC-D0010,206.49,2026-02-19 04:13:57,DEV-bec86
TXN-02985,ACC-N0164,ACC-N0143,4789.53,2026-02-19 04:14:45,DEV-a637c
TXN-02986,ACC-D0002,ACC-N0054,178.19,2026-02-19 04:15:06,DEV-ceedd
TXN-02987,ACC-N0123,ACC-N0103,1553.25,2026-02-19 04:37:36,DEV-efe1a
TXN-02988,ACC-N0186,ACC-N0252,1030.28,2026-02-19 05:00:04,DEV-ceedd
TXN-02989,ACC-D0001,ACC-N0185,8273.01,2026-02-19 05:24:11,DEV-99c8f
TXN-02990,ACC-R0010,ACC-N0037,779.63,2026-02-19 05:33:43,DEV-2a969
TXN-02991,ACC-N0030,ACC-N0029,4762.84,2026-02-19 05:50:10,DEV-c69e0
TXN-02992,ACC-N0064,ACC-N0211,1850.96,2026-02-19 06:08:41,DEV-798df
TXN-02993,ACC-N0225,ACC-N0190,4456.61,2026-02-19 06:45:37,DEV-6ef6c
TXN-02994,ACC-N0070,ACC-N0188,1512.3,2026-02-19 07:57:00,DEV-8e06d
TXN-02995,ACC-N0093,ACC-R0003,4004.56,2026-02-19 08:53:08,DEV-627f5
TXN-02996,ACC-N0248,ACC-N0237,3701.03,2026-02-19 09:04:05,DEV-23899
TXN-02997,ACC-N0231,ACC-N0069,4171.19,2026-02-19 09:28:52,DEV-cb234
TXN-02998,ACC-N0229,ACC-N0169,2973.29,2026-02-19 10:02:40,DEV-d0eb3
TXN-02999,ACC-N0252,ACC-N0051,4615.04,2026-02-19 10:55:16,DEV-42afc
TXN-03000,ACC-N0127,ACC-N0152,3564.7,2026-02-19 10:56:35,DEV-d8a38
TXN-03001,ACC-N0213,ACC-N0063,3554.13,2026-02-19 11:13:06,DEV-bb263
TXN-03002,ACC-N0105,ACC-N0138,1547.23,2026-02-19 11:29:48,DEV-d3c84
TXN-03003,ACC-N0119,ACC-N0272,1298.99,2026-02-19 11:53:26,DEV-6ef6c
TXN-03004,ACC-N0145,ACC-N0110,2559.29,2026-02-19 12:10:37,DEV-be4fa
TXN-03005,ACC-N0225,ACC-N0186,4991.88,2026-02-19 12:18:16,DEV-6b6e3
TXN-03006,ACC-N0205,ACC-N0014,1572.74,2026-02-19 12:34:39,DEV-849a7
TXN-03007,ACC-N0172,ACC-N0263,4910.29,2026-02-19 12:38:55,DEV-4ea26
TXN-03008,ACC-N0038,ACC-N0022,270.04,2026-02-19 13:45:07,DEV-8de15
TXN-03009,ACC-N0071,ACC-N0144,4565.34,2026-02-19 14:37:13,DEV-dc77b
TXN-03010,ACC-N0117,ACC-N0228,2294.69,2026-02-19 14:43:47,DEV-d8a38
TXN-03011,ACC-N0185,ACC-N0261,4051.98,2026-02-19 14:48:06,DEV-d0a6f
TXN-03012,ACC-N0234,ACC-D0009,2675.95,2026-02-19 14:52:35,DEV-9ada5
TXN-03013,ACC-N0032,ACC-N0159,4691.84,2026-02-19 15:55:49,DEV-2e576
TXN-03014,ACC-N0196,ACC-N0140,3697.69,2026-02-19 16:02:00,DEV-295bb
TXN-03015,ACC-N0117,ACC-N0212,3867.81,2026-02-19 16:33:09,DEV-772e2
TXN-03016,ACC-N0019,ACC-N0011,1776.55,2026-02-19 16:37:25,DEV-200ac
TXN-03017,ACC-R0011,ACC-N0028,1884.43,2026-02-19 16:49:15,DEV-daab3
TXN-03018,ACC-N0083,ACC-N0081,4318.78,2026-02-19 16:54:30,DEV-d8a38
TXN-03019,ACC-N0053,ACC-N0108,3106.0,2026-02-19 17:22:54,DEV-f3601
TXN-03020,ACC-N0092,ACC-N0164,2423.96,2026-02-19 18:13:27,DEV-a60a3
TXN-03021,ACC-N0070,ACC-N0221,2444.43,2026-02-19 18:39:23,DEV-dd1a3
TXN-03022,ACC-N0061,ACC-N0098,1892.77,2026-02-19 20:28:12,DEV-188f7
TXN-03023,ACC-N0074,ACC-N0198,2455.57,2026-02-19 21:11:52,DEV-5bad0
TXN-03024,ACC-N0160,ACC-N0114,597.4,2026-02-19 21:21:17,DEV-7e8e5
TXN-03025,ACC-N0054,ACC-N0224,4188.69,2026-02-19 21:35:33,DEV-db9de
TXN-03026,ACC-N0252,ACC-N0219,1433.86,2026-02-19 21:55:57,DEV-a2646
TXN-03027,ACC-N0269,ACC-N0216,3029.31,2026-02-19 23:19:59,DEV-79b9f
TXN-03028,ACC-N0241,ACC-N0217,789.99,2026-02-20 00:58:39,DEV-4f88c
TXN-03029,ACC-N0249,ACC-R0012,2770.7,2026-02-20 01:21:46,DEV-c9052
TXN-03030,ACC-N0190,ACC-N0144,341.02,2026-02-20 01:58:15,DEV-6ef6c
TXN-03031,ACC-R0009,ACC-R0007,882.86,2026-02-20 01:59:47,DEV-2b8e1d
TXN-03032,ACC-R0002,ACC-R0003,486.39,2026-02-20 02:02:41,DEV-7f3a9c
TXN-03033,ACC-R0005,ACC-R0006,825.17,2026-02-20 02:13:12,DEV-7f3a9c
TXN-03034,ACC-R0008,ACC-R0009,595.57,2026-02-20 02:33:22,DEV-2b8e1d
TXN-03035,ACC-R0007,ACC-R0008,728.8,2026-02-20 02:38:46,DEV-2b8e1d
TXN-03036,ACC-R0007,ACC-R0008,511.0,2026-02-20 02:38:52,DEV-2b8e1d
TXN-03037,ACC-R0001,ACC-R0002,406.9,2026-02-20 02:51:24,DEV-7f3a9c
TXN-03038,ACC-N0227,ACC-N0167,3852.14,2026-02-20 02:55:41,DEV-8c913
TXN-03039,ACC-R0005,ACC-R0006,549.2,2026-02-20 03:04:55,DEV-7f3a9c
TXN-03040,ACC-R0007,ACC-R0005,825.53,2026-02-20 03:13:49,DEV-2b8e1d
TXN-03041,ACC-N0097,ACC-N0169,1504.78,2026-02-20 03:29:04,DEV-67233
TXN-03042,ACC-R0001,ACC-R0002,819.49,2026-02-20 03:34:04,DEV-7f3a9c
